age,salary,credit_score,loan_amount,existing_loans,employment_years,monthly_income,repayment_history,approval_decision
51,49630.65,826,167599.45,3,22.4,4213.86,71,approved
60,76243.97,714,112727.77,0,10.1,6612.41,67,approved
53,52594.84,746,212172.65,2,29.2,4527.58,93,approved
24,65120.42,705,285477.11,0,3.7,5292.96,69,manual_review
40,188552.8,758,331061.39,2,10.5,16152.07,78,approved
41,125906.09,748,319777.02,1,16.3,10604.43,75,approved
50,86405.23,774,299855.27,3,18.2,7520.36,68,approved
50,153391.2,709,471941.42,0,18.2,12368.98,88,approved
26,39048.87,747,193810.76,1,7.4,3318.91,75,approved
39,30793.48,589,40096.48,3,14.5,2643.78,58,approved
61,131349.95,746,178969.78,0,21.2,11034.98,91,approved
22,76316.22,742,258851.31,3,0.6,6607.18,71,approved
47,188445.29,796,907596.29,1,18.3,16201.85,100,approved
52,154336.33,762,503074.6,0,10.5,12732.69,81,approved
41,51764.86,765,212733.63,3,22.8,4191.51,71,manual_review
41,143448.67,731,350155.44,3,18.5,11830.49,67,approved
29,34346.52,775,115017.13,2,3.0,2846.54,88,manual_review
36,71192.8,700,201624.84,0,5.0,5920.94,78,approved
53,75064.37,704,223858.06,0,16.0,6441.75,65,approved
31,63186.15,778,414357.9,2,10.9,5227.62,76,approved
48,176472.71,831,996714.1,0,25.1,15018.15,95,approved
44,134290.8,716,661088.74,3,18.3,11222.34,75,approved
65,128094.63,724,505324.92,3,19.7,10721.19,77,approved
49,159602.85,721,453263.65,0,25.2,13150.01,58,approved
47,62727.91,842,132698.47,1,10.9,5177.1,95,approved
55,66116.17,783,233045.53,1,9.5,5645.73,80,approved
59,192096.98,800,992764.87,1,14.2,15531.93,90,approved
36,115191.8,773,402480.72,2,11.9,9935.69,88,approved
51,162895.11,775,287820.78,2,25.9,13726.1,87,approved
51,56807.05,773,135897.57,0,21.0,4743.2,100,approved
26,49816.91,641,106153.21,1,3.2,4299.02,67,approved
31,57207.57,783,152737.89,3,8.1,4647.76,75,approved
23,26787.22,458,56057.37,1,3.8,2277.17,35,manual_review
25,75896.03,733,245171.87,5,3.3,6070.0,68,approved
48,129208.71,796,480716.21,1,13.8,10475.05,79,approved
64,183857.11,753,876463.14,1,34.4,14855.35,73,approved
27,49005.37,779,224880.09,2,4.6,4161.45,91,approved
40,74964.34,601,109206.34,0,11.6,6523.45,41,approved
25,84689.69,807,303796.68,4,4.9,7199.2,94,approved
34,42758.06,801,196618.24,4,10.0,3536.99,77,approved
51,166376.38,677,458090.18,1,22.3,14208.94,47,approved
23,30779.31,726,69445.44,3,3.8,2618.03,74,approved
27,44008.49,820,211994.23,5,6.0,3616.44,82,approved
59,53865.92,780,172370.7,3,11.8,4599.01,96,approved
52,50659.0,767,133003.53,3,18.4,4404.93,73,approved
35,32843.9,647,86062.51,0,9.6,2710.71,50,approved
61,92248.37,753,227534.92,0,34.1,7849.71,70,approved
60,68481.8,806,351014.32,3,23.6,5715.74,86,approved
29,78995.55,765,396311.98,3,9.3,6646.28,58,approved
54,71132.95,822,344644.02,2,23.8,6199.32,87,approved
53,57534.82,785,202996.61,4,6.6,4810.55,95,approved
53,51839.3,793,250160.15,5,21.0,4192.4,76,approved
55,188640.69,775,688629.74,1,15.4,16273.87,85,approved
50,81500.96,721,165876.82,0,12.4,7061.25,78,approved
33,76919.29,812,457315.22,1,10.3,6394.23,97,approved
32,67217.08,756,266743.03,0,10.1,5473.94,67,approved
30,46812.74,688,180421.82,2,5.1,4092.53,70,manual_review
64,149048.57,376,237963.32,0,8.9,12195.05,5,manual_review
35,115536.49,683,319131.1,2,10.1,10038.63,56,approved
30,83371.99,766,356357.8,1,7.4,7160.2,85,approved
23,55477.14,765,238190.84,2,2.5,4738.25,84,approved
58,66925.75,700,146802.65,1,27.1,5673.96,55,approved
62,63040.5,686,295968.18,2,19.7,5089.08,64,manual_review
35,73525.27,697,286087.48,4,6.5,5961.53,78,approved
26,67177.38,716,154052.46,0,3.5,5771.26,82,approved
35,64815.34,832,196449.5,2,10.8,5563.8,86,approved
62,57141.96,736,135323.35,2,20.5,4722.04,81,manual_review
64,118642.47,733,355452.91,3,40.0,9537.54,69,approved
26,83596.46,787,256100.12,2,7.2,6937.87,87,approved
55,86932.97,704,376003.4,3,33.7,7331.2,51,approved
42,52510.4,758,238599.21,3,12.8,4325.48,61,approved
37,146901.15,849,498944.75,1,9.5,12094.79,100,approved
31,80828.43,703,324308.08,1,3.3,7018.74,69,approved
25,35315.16,763,146752.55,5,4.9,2808.65,83,approved
37,107531.79,793,349092.04,3,10.6,9384.5,77,approved
30,133995.18,755,389736.77,1,6.3,11574.59,68,approved
61,118992.53,778,282416.58,2,29.3,10319.89,72,approved
30,106984.86,762,373836.65,2,8.5,8710.31,84,approved
64,56160.75,506,45406.67,0,16.0,4865.38,50,manual_review
37,104096.01,834,462783.25,1,10.4,8292.48,100,approved
52,84999.17,803,455661.8,2,25.3,7371.9,97,approved
64,84905.15,796,319279.86,2,27.1,6822.27,95,approved
28,67367.72,595,88578.7,2,9.9,5838.23,44,manual_review
43,52654.95,645,44120.38,2,15.6,4178.98,82,manual_review
65,54344.92,653,172267.8,2,25.1,4662.46,57,manual_review
28,39063.91,767,123086.19,0,5.5,3216.11,77,approved
50,47610.38,665,148699.64,2,20.7,4025.33,61,approved
58,156415.33,675,260139.99,3,25.5,13427.41,79,approved
30,78732.01,676,154689.45,2,3.2,6685.15,67,approved
59,141368.59,787,394111.7,2,23.8,11879.17,84,approved
36,54655.19,494,130483.29,0,8.1,4623.13,19,approved
33,51256.55,802,106794.33,1,5.1,4479.74,89,approved
51,61857.34,833,79983.56,2,15.0,4955.43,90,approved
58,185964.29,686,296122.39,2,26.4,16241.48,65,approved
46,86342.21,764,199538.78,3,12.1,7231.54,72,approved
52,192595.14,805,903605.79,1,16.3,16704.75,67,approved
38,27745.79,656,120956.43,2,14.2,2259.04,64,approved
31,31163.5,692,125490.83,0,7.7,2679.8,58,approved
39,51671.85,747,229922.41,0,11.1,4368.49,89,manual_review
47,55371.44,642,131194.63,3,22.0,4556.39,46,approved
45,98105.71,842,193098.0,0,7.7,8468.39,97,approved
55,146525.93,826,712801.38,0,25.7,12490.17,94,approved
22,46214.88,589,67294.84,0,2.2,3779.65,40,manual_review
30,47249.43,772,129563.02,1,12.0,4098.34,86,approved
38,65987.5,793,181238.79,1,14.7,5568.59,99,approved
32,166492.16,787,776274.51,4,10.0,13297.51,66,approved
24,80692.49,688,200458.44,0,2.1,6641.9,79,approved
24,29511.61,731,94946.59,1,3.7,2418.79,79,approved
26,62115.12,827,236538.08,0,5.7,5102.33,84,approved
55,70763.09,509,239347.87,0,5.2,5798.26,49,manual_review
38,59861.34,798,293348.27,1,11.4,5028.65,89,approved
22,26915.11,816,151099.98,1,2.3,2232.95,95,approved
59,168877.03,831,737993.36,2,7.5,14681.91,100,approved
44,73277.13,825,456200.21,3,10.9,6017.59,86,approved
43,84092.85,731,139370.31,3,20.6,7238.21,89,approved
25,81807.7,790,217072.43,2,3.0,6756.32,97,approved
65,82061.27,729,237286.04,2,40.0,6891.74,71,approved
62,197120.93,724,494079.58,1,21.5,16497.53,95,approved
27,79509.66,702,198552.38,0,5.4,6688.33,56,approved
59,47224.26,750,253572.85,0,20.8,3935.73,82,approved
29,35305.58,768,223297.01,2,6.2,2854.57,65,manual_review
26,84795.59,776,434175.94,4,6.2,7227.53,67,approved
46,147450.36,763,532630.38,0,11.2,12125.69,79,approved
27,76476.21,845,263582.33,2,2.5,6130.11,91,approved
22,41110.21,684,82120.74,3,2.8,3568.16,69,manual_review
62,55868.68,829,119054.07,0,23.6,4486.56,88,approved
52,141354.69,749,388808.89,1,29.1,11825.61,89,approved
55,77571.87,720,133305.58,3,37.0,6271.18,63,approved
36,55311.61,725,248356.66,3,10.7,4837.26,78,approved
64,101570.0,786,421482.24,2,22.2,8219.84,92,approved
29,74989.1,716,343100.71,1,7.1,6356.23,80,manual_review
54,111545.51,818,451297.92,0,17.5,9380.41,81,approved
53,64518.82,687,195061.15,1,33.2,5313.13,76,approved
34,84821.66,805,388068.5,2,2.2,6928.35,83,approved
59,164089.97,808,337050.6,2,29.7,13377.51,93,approved
44,80966.57,793,261702.05,0,19.4,6699.14,100,approved
43,84454.52,710,236530.91,4,9.1,7196.67,67,approved
42,191749.04,711,445014.46,2,19.0,16533.41,77,approved
45,155336.95,748,471179.36,0,18.5,13366.15,82,approved
36,54498.65,810,136111.0,1,15.0,4458.49,89,approved
22,36233.43,731,84302.78,1,1.0,2963.42,74,approved
35,193729.89,490,610291.89,1,6.6,15915.05,28,approved
51,64410.12,798,188203.03,1,18.3,5591.09,95,approved
26,49257.0,743,213159.59,1,7.3,4227.16,75,approved
57,145593.45,624,301022.05,0,28.8,12259.04,68,approved
28,71662.13,742,243168.34,3,3.3,5974.76,76,approved
52,89834.76,727,207795.28,0,26.7,7364.61,78,approved
23,37026.2,480,66151.77,2,3.1,3070.13,33,manual_review
63,191041.2,678,258825.91,3,33.5,15736.08,65,approved
60,180049.01,828,733181.42,1,33.6,14585.4,85,approved
30,58515.01,528,114494.84,0,9.8,5050.01,36,manual_review
42,75633.96,679,173855.35,1,12.3,6399.85,63,approved
34,178848.59,829,295716.22,3,10.9,15418.73,100,approved
33,73458.86,593,121332.78,0,15.0,5929.27,71,approved
62,126606.19,719,243650.29,1,24.6,10947.13,63,approved
57,77682.64,639,327233.42,3,22.4,6264.75,64,approved
48,144190.45,736,444681.32,3,16.2,11580.36,79,approved
26,27358.47,665,110092.07,1,4.9,2221.3,62,manual_review
56,194735.28,806,661821.23,0,12.8,16847.97,100,approved
51,123858.64,702,325892.17,2,18.1,10649.64,58,approved
39,104158.12,706,163555.41,1,15.9,8782.49,77,approved
52,53945.64,798,273223.4,1,26.4,4606.77,91,manual_review
64,110908.83,749,247111.82,0,16.9,9114.26,87,approved
55,166744.66,796,861567.12,0,33.1,13730.0,97,approved
42,191377.04,778,801888.32,1,21.9,15376.75,89,approved
51,115870.89,817,453243.74,0,24.1,9424.26,79,approved
44,73460.69,491,143867.23,2,17.0,6105.33,20,manual_review
29,40026.05,820,181470.32,0,5.8,3396.21,100,approved
32,29540.39,796,69920.85,0,14.0,2485.98,82,approved
36,89802.15,776,403206.26,4,15.1,7476.64,89,approved
62,65526.93,766,218260.83,2,29.0,5540.7,98,approved
43,59402.72,592,164737.67,3,9.4,5126.01,51,manual_review
54,75533.77,774,220220.16,0,17.3,6143.15,86,approved
52,49395.87,704,106434.27,3,13.5,3934.94,61,approved
33,74300.65,676,178750.37,0,13.1,6289.35,65,approved
43,161673.14,708,420312.21,4,20.7,13988.69,65,approved
59,108990.7,773,411536.89,1,26.1,8992.26,91,approved
28,60571.28,680,207604.96,0,5.7,5141.94,83,approved
61,88698.91,731,129442.91,2,27.4,7463.69,88,approved
24,53071.85,587,100959.42,1,2.8,4450.54,56,approved
59,160518.14,796,415525.35,3,28.4,13765.08,79,approved
36,32415.39,770,63879.82,0,2.9,2726.14,93,approved
42,64198.22,830,200898.77,0,17.2,5122.08,100,approved
61,141766.48,668,473591.99,2,5.1,12370.66,45,approved
54,75826.87,843,281492.55,4,22.2,6513.01,74,approved
23,44801.3,364,80301.26,3,3.9,3655.06,8,manual_review
47,112449.25,798,349911.21,0,14.2,9134.27,93,approved
39,55732.2,715,133736.61,1,9.7,4556.86,92,approved
30,65886.36,781,227847.98,5,5.6,5702.8,81,approved
50,100718.01,842,423563.54,0,14.7,8063.93,89,approved
50,49668.96,828,164608.81,2,23.8,4276.87,100,approved
44,163413.17,780,306628.11,4,16.4,13308.56,65,approved
62,83222.05,773,453743.51,1,34.0,6691.64,95,approved
50,158774.0,635,205901.1,1,22.6,12703.06,62,approved
38,65887.67,793,236448.06,1,2.6,5724.31,100,approved
40,178478.14,824,638948.13,1,17.6,14286.82,92,approved
41,189311.4,829,793319.66,0,17.6,16374.71,78,approved
36,120071.62,718,444219.32,1,16.0,9729.18,86,approved
37,50089.42,682,134683.1,1,11.6,4168.35,65,approved
34,52293.37,782,119479.46,4,10.9,4544.79,79,approved
36,79044.12,598,154121.63,0,14.0,6739.23,50,approved
47,83744.68,805,151977.78,0,16.7,6926.09,96,approved
24,27543.81,695,97864.17,0,2.7,2391.21,56,manual_review
33,39120.65,764,190884.19,0,6.5,3324.83,92,approved
27,50879.01,826,169400.33,0,6.4,4165.7,87,approved
53,60194.11,323,82382.35,0,21.5,5186.58,7,rejected
60,53904.84,829,246117.48,2,9.2,4503.81,76,approved
51,92771.06,824,301314.39,0,23.5,7459.23,100,approved
31,96143.1,702,156795.9,2,4.6,7795.07,92,approved
23,27178.23,660,64113.8,3,3.2,2225.2,55,approved
53,176709.43,797,589655.13,1,18.5,15441.05,81,approved
50,142931.23,763,258791.11,0,27.0,12287.44,100,approved
45,164492.34,811,348122.24,1,10.8,13213.11,71,approved
53,64979.73,817,302007.02,3,17.5,5147.14,84,approved
37,66738.13,672,199872.38,1,11.0,5497.35,70,approved
22,36311.81,585,59075.39,3,2.9,2938.9,54,approved
28,44147.52,708,125423.85,0,3.9,3742.98,72,approved
43,73896.34,840,307078.07,3,18.2,6296.17,87,manual_review
41,25204.39,697,107196.86,1,14.8,2171.43,87,manual_review
33,69087.52,814,388346.44,1,8.4,5974.14,89,approved
36,56697.58,615,108722.9,1,9.0,4936.26,56,manual_review
22,25874.59,329,45976.3,0,2.7,2233.04,0,rejected
44,176312.6,841,572101.3,1,18.1,14037.19,99,approved
57,155182.3,808,640939.47,2,29.1,12758.09,89,approved
57,65547.92,804,228107.36,0,27.2,5654.12,91,approved
61,54553.84,824,129059.38,2,25.0,4679.32,100,approved
52,122263.52,796,333369.79,1,24.6,9983.92,69,approved
44,54650.51,778,174570.87,2,24.1,4584.51,88,approved
36,34131.45,801,139775.71,0,10.5,2879.8,95,approved
22,32890.76,484,49525.34,1,1.8,2632.25,36,manual_review
31,37315.64,686,149546.19,4,4.7,3048.54,64,approved
34,93617.93,843,355354.61,2,11.8,7551.91,100,approved
64,170866.78,765,382758.56,0,21.3,14556.68,81,approved
26,51457.29,701,111713.37,2,4.2,4083.39,74,approved
52,53309.35,849,223267.05,1,26.6,4521.7,87,approved
58,64842.16,841,268883.57,3,5.7,5519.15,82,approved
29,34828.82,681,124920.06,2,5.4,3032.54,47,manual_review
23,61891.11,572,122137.98,1,2.0,4982.46,51,manual_review
59,165676.2,671,422176.37,0,36.5,13862.35,72,approved
52,45380.5,716,78390.28,4,16.9,3806.0,84,approved
26,40975.95,733,83767.96,0,7.6,3562.94,88,approved
53,72006.58,761,264879.54,1,23.0,5975.14,80,approved
26,25281.27,552,35298.52,1,6.1,2146.71,35,manual_review
54,155572.14,745,298479.57,2,31.3,12554.89,69,approved
53,57519.14,849,279051.55,2,27.8,4857.31,95,approved
44,102268.29,733,326413.15,3,19.0,8211.62,74,approved
32,63621.76,668,175098.74,0,4.9,5551.98,58,approved
24,32159.59,786,81977.48,1,2.6,2713.15,78,manual_review
46,51158.19,724,89240.69,2,12.6,4055.81,75,approved
38,70823.99,672,191713.98,1,11.0,5915.16,67,approved
56,157727.28,726,358027.14,2,31.8,13566.53,67,approved
64,87777.1,826,469079.5,2,28.4,6960.01,83,approved
45,159776.31,658,685060.18,0,14.1,13388.88,65,manual_review
56,51980.67,784,164957.79,0,29.1,4533.85,87,approved
61,123311.12,759,620528.99,0,39.9,10583.56,88,manual_review
48,102757.34,844,252518.25,1,14.2,8836.64,100,approved
40,98280.87,781,450157.38,2,19.7,7881.32,99,approved
42,53962.14,842,171929.01,0,4.0,4427.67,94,approved
40,46729.71,672,206699.45,2,11.8,3958.44,86,manual_review
57,84222.9,822,369839.55,4,21.1,7187.64,82,approved
31,39121.0,584,50325.09,0,7.7,3168.63,67,approved
47,48532.52,775,190361.86,1,13.2,4183.24,91,manual_review
28,25091.66,642,45795.52,3,6.4,2073.58,41,approved
39,103547.11,731,221727.08,1,14.2,8725.7,80,approved
59,54092.37,782,217758.37,1,17.2,4450.42,92,approved
30,31742.13,684,73016.31,0,8.3,2776.72,53,approved
58,47959.14,791,122066.7,4,31.0,3998.01,71,approved
61,59469.52,836,177650.34,4,28.5,4990.78,96,approved
58,184134.44,795,604965.24,0,28.8,14583.32,77,approved
30,74735.95,707,196706.81,1,4.7,6003.44,73,manual_review
24,33552.78,782,138617.78,4,5.9,2829.62,93,approved
53,181652.9,662,611629.85,1,18.2,15754.87,53,approved
28,74331.35,653,276544.36,1,4.5,6104.46,66,manual_review
43,85376.83,836,439710.47,2,19.4,6773.21,100,approved
52,64712.63,358,147499.91,2,12.2,5174.48,21,rejected
63,79063.29,701,130509.14,5,18.9,6588.27,61,approved
51,116216.45,773,387197.85,0,21.1,9672.86,80,approved
61,125707.62,784,231003.4,3,22.6,10552.45,88,approved
40,48630.93,676,206249.38,0,17.9,3932.16,65,manual_review
65,156414.1,732,568111.25,4,20.6,13077.59,89,approved
29,80110.99,685,181844.98,1,3.4,6916.27,67,approved
25,39599.86,810,83056.39,0,4.0,3443.39,100,approved
62,98348.54,749,303492.28,3,24.4,7878.62,64,approved
38,80007.6,619,216964.28,0,15.7,6876.36,59,approved
64,57591.35,583,146241.38,2,23.0,4714.03,33,approved
56,88243.29,759,244083.45,2,18.3,7159.99,77,approved
56,155342.77,754,767835.9,2,19.6,12485.68,93,approved
60,66730.14,755,280887.43,2,38.3,5724.3,73,approved
26,25749.48,845,103152.78,2,6.5,2126.77,100,approved
59,194601.65,849,531868.36,1,21.2,16435.9,100,approved
35,78213.62,666,303470.33,1,9.7,6735.85,76,approved
61,194938.95,755,899382.7,5,35.0,16091.36,72,approved
58,70676.57,707,90555.67,1,21.2,5826.05,75,approved
55,58758.5,717,116294.88,2,29.4,4765.45,71,manual_review
22,72774.27,796,319499.93,1,2.1,5872.54,82,approved
41,60168.34,313,72471.64,0,12.9,4944.83,17,approved
35,60665.0,809,196951.21,2,13.0,4972.72,100,approved
59,122730.93,801,545589.25,1,16.0,9866.96,88,approved
47,58123.07,300,114091.22,0,12.9,4896.73,0,rejected
49,70763.13,710,223925.37,1,11.7,5994.61,75,approved
47,159070.33,828,754850.51,2,23.7,13493.29,89,approved
33,84715.23,848,346799.79,1,9.2,6971.68,94,approved
57,182776.87,793,672469.47,2,22.2,14680.6,91,approved
42,197975.95,751,1068590.53,1,16.8,15967.62,78,approved
38,180887.58,700,492688.24,1,19.1,14357.95,60,approved
34,51443.96,721,87311.24,2,8.3,4471.95,63,approved
61,187720.89,836,600179.56,0,30.7,16424.52,100,approved
47,174044.09,769,927479.76,3,9.1,14559.32,81,approved
24,44680.52,682,129610.26,3,3.3,3810.68,55,approved
43,71161.5,692,173423.03,1,13.8,5881.8,83,approved
32,50251.2,838,101196.03,2,7.0,4376.2,91,approved
56,48414.82,761,161015.05,2,33.3,4020.35,87,approved
29,26880.66,782,92163.99,4,7.5,2332.8,74,approved
43,47089.72,846,196782.16,0,18.3,3881.56,95,approved
37,73202.55,317,276678.84,2,13.0,6083.44,8,rejected
33,148826.24,687,456295.66,1,10.5,12240.88,77,approved
56,159183.1,823,480163.81,2,28.7,12803.23,82,approved
23,41267.23,721,148295.45,1,3.8,3320.67,68,manual_review
46,128466.3,773,280169.56,3,18.5,10566.66,97,approved
56,102285.36,788,385223.27,2,19.6,8140.33,97,approved
34,64583.5,631,153971.84,4,8.9,5177.81,45,approved
43,38469.43,782,158153.69,1,11.5,3284.31,88,approved
34,78855.68,412,339423.96,1,7.2,6859.7,27,approved
58,59882.27,726,116246.06,3,5.7,5069.58,79,approved
62,71827.63,803,273923.59,2,18.6,5833.31,88,approved
61,143670.74,820,694753.83,1,21.0,11643.17,100,approved
26,38041.96,815,96457.96,2,6.0,3077.09,97,approved
52,189237.94,762,853510.58,2,17.8,15259.18,87,approved
36,37707.83,702,119230.83,2,12.2,3246.85,76,approved
22,59268.54,759,205173.19,0,3.7,4808.62,89,approved
28,75507.99,825,200800.69,0,3.4,6005.45,100,approved
22,74487.58,731,218775.97,3,1.9,6254.67,79,approved
41,67559.12,811,203597.95,2,17.9,5786.09,92,approved
27,58318.94,426,65898.56,1,8.8,4706.93,18,manual_review
22,77942.88,618,114891.06,0,2.4,6497.35,68,approved
26,59859.8,802,103597.39,2,4.8,5155.19,100,approved
33,51205.82,591,131182.84,0,13.5,4346.68,63,approved
48,72272.56,706,190955.46,3,26.2,5879.75,61,manual_review
54,75736.64,810,334534.97,1,20.7,6229.97,100,approved
61,61745.95,690,176121.56,3,23.8,5222.21,74,approved
41,49999.06,461,101290.37,3,6.6,4034.57,18,approved
38,165317.67,828,267856.67,2,12.0,13593.34,86,approved
50,106491.1,795,376693.18,0,19.1,8503.67,97,approved
24,25844.06,348,78234.91,2,2.6,2106.3,15,rejected
61,47448.04,805,89528.28,1,14.5,3850.33,100,approved
34,45723.92,614,127112.51,1,10.1,3788.51,61,approved
44,126767.67,839,519366.59,2,15.6,10775.88,89,approved
63,58957.94,702,107147.2,0,32.5,4941.87,63,approved
44,74446.1,838,330329.89,1,19.6,6313.38,93,approved
39,73881.6,678,249012.91,4,15.8,6196.53,57,approved
29,32163.03,784,140823.67,0,6.6,2625.66,81,manual_review
22,27217.18,607,55352.95,3,1.4,2260.34,62,manual_review
35,43975.37,746,167609.25,4,3.8,3713.68,90,approved
65,48369.38,637,94519.16,3,31.2,4206.38,30,manual_review
28,84407.93,803,476480.66,2,5.0,7302.09,97,approved
25,35611.95,486,64604.54,0,6.9,2919.77,34,manual_review
55,146135.69,814,545502.46,0,20.0,12478.31,78,approved
31,70473.73,670,205772.59,3,7.9,5826.86,75,approved
38,127638.49,769,270908.32,4,14.9,11102.87,68,approved
51,198111.71,842,757906.79,3,16.0,17004.25,94,approved
52,75738.59,779,291787.3,0,17.0,5998.87,85,approved
32,30413.15,450,44991.69,1,7.3,2609.06,33,rejected
63,71082.47,730,277554.0,1,34.6,6057.51,82,approved
26,37687.16,721,102402.39,0,4.5,3065.04,72,approved
37,63528.08,745,317439.81,0,10.2,5330.72,88,approved
30,88584.15,738,125045.36,2,7.9,7233.43,68,approved
40,65509.02,584,175717.7,0,7.7,5387.95,59,approved
60,160971.44,759,555759.13,1,36.5,14061.31,63,approved
38,186242.44,760,793501.99,1,18.0,15947.93,67,approved
53,94643.34,835,485795.14,0,14.7,7737.06,93,approved
64,130522.09,634,188010.8,2,20.0,10334.99,59,approved
48,160533.48,759,477688.98,3,14.3,13036.54,79,approved
40,74771.59,608,270928.98,0,11.0,6120.92,42,manual_review
39,61461.61,761,199233.81,1,19.7,5140.96,81,approved
23,83349.42,730,283535.62,3,4.4,6930.52,63,approved
25,42584.28,607,89857.61,3,4.4,3674.65,57,approved
53,95163.94,706,240637.96,1,18.3,8118.16,66,approved
26,34756.51,759,81440.57,0,5.2,2981.19,82,approved
63,58087.24,661,101047.94,4,19.1,4897.55,56,approved
61,115536.0,756,251284.42,2,20.1,9822.69,82,approved
41,132679.17,825,182013.34,1,23.0,11256.68,84,approved
