age,salary,credit_score,loan_amount,existing_loans,employment_years,monthly_income,repayment_history,approval_decision
33,71148.9,785,126585.04,1,10.0,6114.56,92,approved
36,55738.07,827,116390.85,1,14.0,4501.22,81,approved
42,56993.18,362,75243.58,1,9.8,4710.7,0,manual_review
34,79474.74,818,147551.97,4,5.0,6430.16,78,approved
23,84820.46,728,177331.59,0,2.3,6928.78,84,approved
49,162179.11,843,356158.15,1,15.5,13134.06,99,approved
24,66535.65,760,227189.7,0,3.1,5314.41,89,approved
58,51754.06,528,121319.71,1,9.3,4176.97,26,approved
63,49287.76,787,123100.32,1,27.3,4027.7,91,approved
24,39239.02,747,111162.76,1,3.2,3251.93,75,approved
61,139523.23,709,430495.34,1,31.1,11725.45,67,approved
60,84139.0,792,273482.0,3,23.4,6785.58,91,approved
24,29161.82,466,107647.82,0,3.9,2470.17,17,manual_review
51,180093.4,664,709701.81,1,18.4,14367.66,65,approved
63,178837.26,743,834754.78,1,14.7,15357.73,81,approved
37,44417.19,774,178229.94,1,12.2,3768.58,68,manual_review
61,132298.69,797,482793.24,0,24.9,11025.19,83,approved
32,59020.78,828,248541.2,1,9.5,5110.01,100,approved
24,52479.74,588,100505.68,0,4.2,4246.69,42,manual_review
34,35877.25,706,56724.9,1,13.3,2874.39,71,approved
34,125816.62,688,175848.18,3,9.1,10906.09,59,approved
43,72382.83,730,112025.92,1,14.2,6308.81,85,approved
31,102903.25,772,237817.53,2,6.2,8556.51,84,approved
63,59208.4,748,80056.63,1,18.3,5177.51,78,approved
63,169322.28,779,403182.65,2,26.3,14426.55,86,approved
47,81653.92,736,156335.77,1,20.1,6472.18,63,approved
64,169053.59,769,350085.94,2,21.0,14569.89,91,approved
25,32006.99,593,92729.8,0,4.9,2747.32,67,approved
31,141266.65,720,503419.46,4,6.0,11340.77,51,approved
33,157599.42,766,589799.92,3,13.0,13763.52,83,approved
50,62013.43,722,172628.76,1,5.8,5047.74,69,approved
43,55851.9,584,86016.54,1,12.2,4470.09,44,approved
38,35989.2,720,116578.09,4,10.0,2872.48,63,approved
55,125779.47,699,363373.94,3,30.6,10268.88,49,approved
28,37590.73,807,97891.01,1,8.8,3121.57,90,approved
47,194010.27,781,561571.88,3,13.8,16244.0,57,approved
46,129816.17,781,454656.63,0,18.1,10509.2,73,approved
60,149363.23,819,391617.87,2,6.0,12263.76,91,approved
25,28258.0,639,109305.07,1,3.3,2297.85,71,approved
44,193637.95,760,583331.87,0,18.0,16410.06,75,approved
47,49375.3,581,124115.46,1,21.0,3944.94,59,manual_review
62,72705.84,715,278427.66,3,20.8,5900.21,65,approved
31,150021.64,773,587315.35,2,8.2,12596.02,95,approved
35,66641.01,806,285444.2,1,7.8,5492.91,90,approved
46,189626.98,809,875901.22,3,25.1,15899.73,84,approved
47,178252.78,843,959768.01,3,21.4,14221.98,99,approved
58,81547.12,846,286923.66,3,21.8,6576.02,92,approved
47,71658.02,829,273396.96,1,12.5,6121.86,87,approved
61,84235.38,787,392740.14,0,25.8,6718.73,92,approved
45,164027.35,792,572590.84,0,19.2,13398.24,97,approved
23,30966.2,648,27340.69,2,3.6,2705.6,63,approved
65,163590.76,724,754968.15,1,29.9,13831.44,84,approved
61,168942.14,830,682322.92,4,32.9,14433.55,75,approved
60,195695.34,689,400177.12,1,14.7,16644.73,66,approved
23,43286.0,515,61017.07,3,1.1,3738.81,43,approved
51,105766.11,797,188987.69,4,13.6,8804.64,68,approved
25,83086.83,700,274339.29,2,2.1,6747.99,81,manual_review
61,83543.89,781,221993.91,0,10.9,7045.73,84,approved
46,79338.41,801,493586.28,1,27.7,6293.95,100,approved
45,81182.78,615,166029.98,3,23.8,6929.52,29,manual_review
55,73837.15,751,270260.91,1,28.2,6156.09,73,approved
34,50401.33,681,111059.91,4,12.7,4392.96,74,approved
24,81557.76,313,150159.04,0,1.8,7108.37,4,rejected
22,38585.8,812,168236.69,1,3.0,3242.82,98,approved
51,199576.5,794,1111479.2,3,19.7,16961.73,73,approved
39,66060.88,835,188207.7,0,9.3,5390.01,100,approved
45,62363.59,632,162496.04,2,14.6,4962.59,72,manual_review
24,40106.03,753,95404.38,1,4.4,3387.58,100,approved
30,62014.26,316,113286.07,0,2.5,5163.51,0,rejected
25,52733.3,829,103102.65,3,3.2,4418.77,82,approved
50,147074.03,836,392444.6,4,16.1,12567.21,71,approved
61,184171.6,763,914346.85,3,16.9,15797.89,83,approved
26,39624.8,818,137865.14,0,8.0,3272.73,100,approved
47,112913.01,733,503392.08,1,17.0,9448.22,78,approved
37,31781.93,599,93413.31,0,14.1,2570.11,60,manual_review
32,71214.65,737,287434.66,3,7.8,6009.23,63,manual_review
24,33323.75,598,63344.09,0,3.2,2658.53,60,approved
34,163764.8,828,876334.59,2,10.2,13305.78,100,approved
27,27880.88,729,103018.12,1,6.9,2314.97,79,approved
35,78038.2,726,215213.96,1,12.0,6222.69,82,approved
56,169921.27,808,278986.03,2,25.6,13801.93,75,approved
38,68610.35,632,174268.27,0,10.3,5604.34,59,approved
64,164126.41,796,523723.84,0,23.0,14177.67,88,approved
31,58020.45,685,92446.31,4,8.6,4902.01,70,manual_review
38,73214.13,735,174885.53,2,14.2,6290.55,72,approved
62,90554.41,724,437588.33,4,16.5,7905.4,72,approved
45,168283.01,751,911611.85,1,22.7,13545.9,86,approved
61,62564.66,848,153040.68,3,12.6,5322.52,100,approved
56,81225.43,719,188643.26,4,13.3,6667.22,63,approved
29,28216.24,675,51858.77,1,6.7,2337.2,77,approved
30,27141.71,762,80549.38,1,6.2,2199.85,91,approved
39,42900.93,648,93735.68,0,11.4,3732.14,50,approved
49,60194.71,684,242291.35,2,12.4,4863.98,78,approved
26,41982.72,840,141032.53,5,4.4,3640.05,84,approved
47,72810.98,696,169973.89,2,12.4,5950.86,70,approved
60,126988.97,831,710700.31,2,27.4,10350.09,91,approved
53,132037.63,789,335749.4,2,28.0,10464.54,100,approved
41,47170.64,822,163072.18,3,7.2,3854.03,98,approved
37,66948.53,632,145329.47,2,7.3,5386.87,59,approved
51,61550.28,719,90954.41,0,20.4,5055.37,78,approved
50,52743.3,790,257154.38,2,11.2,4558.84,86,approved
48,84285.29,709,262946.27,0,18.7,6983.39,93,approved
58,148540.49,793,569042.54,0,12.5,12093.73,85,approved
63,141106.85,844,394473.39,2,13.3,11489.75,94,approved
50,154534.32,808,357356.71,3,32.0,12313.98,100,approved
55,176419.96,721,504445.85,0,17.5,14707.39,77,approved
47,73929.11,749,189697.05,0,13.5,5939.65,91,approved
34,78737.64,625,115661.33,0,8.5,6661.41,51,approved
46,82895.38,771,234650.75,1,21.3,7241.75,78,approved
40,128056.75,769,606484.7,0,15.3,10542.19,81,approved
45,190858.03,727,198662.46,1,14.8,15214.22,75,approved
44,146444.16,679,429886.48,0,19.2,11632.92,59,approved
39,55031.31,691,127980.25,1,11.8,4811.56,77,approved
41,76174.36,622,180686.36,2,13.9,6378.82,68,approved
27,66004.86,750,383908.63,3,7.1,5674.17,75,approved
35,32784.87,629,51674.9,0,11.4,2762.38,45,approved
25,30499.62,666,93831.35,1,3.6,2415.88,76,manual_review
32,77149.48,762,369729.88,2,10.0,6440.71,71,approved
49,83539.69,764,262459.42,3,14.0,7093.8,76,approved
40,46765.05,680,182374.02,2,13.2,3855.38,77,approved
25,42066.14,673,133372.67,1,2.4,3546.73,93,approved
57,59572.75,365,57016.17,2,5.9,4775.77,4,rejected
50,74192.65,741,298653.24,1,26.5,6457.38,88,approved
45,49162.15,565,99495.42,2,13.9,4079.52,57,approved
55,47911.22,725,103950.99,1,22.3,3860.23,92,approved
23,76462.29,755,198547.86,0,2.0,6664.09,86,approved
43,55400.45,727,192504.9,0,12.5,4649.07,80,approved
59,148358.73,830,548025.3,4,27.7,12821.04,71,approved
27,70795.04,497,96261.06,1,3.6,5885.56,19,manual_review
37,59381.64,648,62689.31,3,11.0,5149.72,62,approved
43,83453.36,827,544495.79,0,9.1,7262.78,89,approved
35,56176.97,515,170164.08,0,9.0,4490.0,37,approved
29,50627.17,821,269834.49,3,5.8,4153.2,74,approved
29,28382.01,701,51150.55,1,7.6,2475.85,69,approved
30,73942.16,684,301772.38,3,5.8,6305.73,64,approved
63,72243.15,787,142393.32,0,23.9,6058.43,87,approved
49,79988.79,784,236723.53,2,13.6,6474.29,92,approved
63,154937.92,779,570722.59,2,24.1,12563.47,74,approved
56,117142.89,829,291098.09,1,24.1,9563.54,97,approved
42,99161.38,688,283608.52,2,17.2,8203.85,83,approved
64,49408.34,721,90556.97,0,30.5,4228.42,99,approved
59,65594.5,689,216518.67,2,34.7,5647.8,70,approved
60,77564.59,808,274007.36,5,18.8,6786.64,83,approved
44,139156.22,819,435958.29,0,17.0,12008.34,85,approved
35,169600.0,677,473366.49,1,4.7,14168.98,71,approved
37,112358.58,805,505034.8,1,16.7,9393.3,74,approved
44,107258.73,839,459655.02,1,17.6,8999.16,94,approved
60,76608.67,564,197897.6,0,21.0,6619.43,38,approved
35,77960.75,702,110744.51,0,9.0,6370.55,86,approved
60,123984.01,708,550360.84,0,29.9,10791.93,63,approved
42,83262.17,661,171277.72,0,16.2,6981.04,65,approved
35,56103.7,758,93251.48,2,12.1,4750.42,58,approved
38,27065.64,763,70325.33,2,12.8,2331.95,77,approved
52,122416.46,782,393437.02,1,20.9,10144.62,94,approved
59,110039.21,831,327600.64,1,34.8,8865.07,100,approved
59,64009.74,757,170910.33,2,13.6,5509.04,64,approved
54,134550.91,829,557016.63,4,13.4,10940.73,84,approved
24,29022.67,755,158944.69,0,4.2,2491.77,80,manual_review
61,109670.29,751,393152.77,2,20.3,8700.75,93,approved
26,72320.07,620,63605.63,2,3.4,6211.18,68,approved
45,25644.3,498,77099.27,1,0.1,2069.1,37,rejected
60,85395.3,756,148051.39,2,27.7,7217.84,80,approved
30,58814.8,754,152880.43,2,10.1,4687.03,88,approved
62,88681.92,700,332569.41,1,26.3,7225.94,71,approved
51,153391.38,783,397982.63,1,19.1,12464.55,89,approved
24,29030.82,716,134673.15,1,3.0,2516.61,82,manual_review
46,68066.81,790,167246.59,3,22.9,5656.62,93,approved
52,76882.71,844,301550.26,2,34.0,6686.9,100,approved
63,150058.7,709,455410.42,0,18.7,12445.18,76,approved
55,185890.54,834,976243.05,1,16.2,15605.38,86,approved
33,56800.07,722,225946.14,3,8.2,4754.39,70,manual_review
33,40155.38,635,101993.34,3,8.1,3457.57,48,approved
32,81711.6,803,461928.05,1,9.9,6506.79,86,approved
36,33178.67,300,50200.69,1,14.3,2796.18,0,manual_review
36,180266.28,622,496838.76,1,8.0,15246.02,53,approved
61,191856.68,787,475797.19,3,28.0,15194.84,96,approved
27,28362.37,530,81073.76,0,6.8,2413.28,31,approved
41,38453.0,833,160890.96,0,6.1,3217.11,100,approved
35,28420.39,618,48610.85,2,12.2,2260.66,56,approved
29,71105.55,491,212474.16,0,1.1,6051.32,56,approved
58,130548.03,801,401639.11,2,18.7,10954.08,81,approved
37,184227.03,686,381328.3,4,15.6,14914.31,58,approved
37,117327.06,681,455286.36,1,18.8,9569.21,75,approved
47,77367.44,643,102543.92,0,18.0,6525.2,66,approved
27,41649.96,686,88121.39,1,7.5,3446.81,53,approved
50,49415.98,589,117454.31,0,24.3,4054.48,67,manual_review
41,56677.76,691,155153.81,0,14.0,4594.64,66,manual_review
37,199768.2,752,606770.31,1,10.6,17226.21,79,approved
33,83822.81,716,300129.36,1,4.6,7097.73,65,approved
24,30170.74,722,66718.16,2,5.4,2597.65,53,manual_review
45,172511.61,800,461743.92,2,21.6,13967.94,75,approved
27,60168.72,686,138038.99,0,5.2,5247.23,71,approved
32,68128.56,733,137600.34,5,9.2,5655.53,61,approved
27,34740.7,825,176028.86,4,5.1,2844.5,87,approved
58,193025.52,751,787406.08,0,39.6,16803.24,74,manual_review
58,163042.61,793,592279.13,3,19.9,14189.0,84,approved
39,47462.07,678,65320.23,0,11.8,4145.18,77,approved
27,38894.84,706,74738.86,0,6.0,3187.81,84,approved
30,40429.24,797,183038.0,2,2.9,3262.87,81,manual_review
41,52403.64,767,131312.04,3,17.6,4582.37,74,approved
55,111888.13,804,552355.27,0,15.5,9257.35,100,approved
64,136461.8,776,522420.86,5,23.6,11369.98,77,approved
58,66790.8,634,144826.06,0,16.3,5710.86,51,approved
49,65589.42,842,242683.85,4,26.7,5234.32,77,approved
43,63750.3,373,134506.51,0,15.2,5142.31,9,manual_review
25,74311.52,838,158736.7,1,1.8,6332.35,71,approved
39,56589.27,751,286956.68,1,15.4,4842.73,82,approved
43,35503.98,678,139701.55,1,11.1,2946.32,79,approved
22,59840.88,681,176829.39,3,1.7,4817.01,68,approved
28,35819.59,582,143472.72,0,6.4,2856.99,42,manual_review
42,117727.94,677,507783.56,1,20.6,9674.89,79,manual_review
43,77830.34,754,143100.46,1,9.1,6380.51,83,approved
48,100950.02,827,208901.81,2,17.8,8315.98,97,approved
22,42712.02,805,242620.43,2,2.3,3695.77,74,manual_review
30,69629.86,760,309291.61,3,7.2,5826.25,63,approved
58,55848.11,362,141795.48,1,19.1,4476.47,30,approved
34,60012.78,677,137250.26,0,10.2,4764.13,73,approved
61,127251.22,740,312274.57,1,37.7,11008.41,62,approved
49,74450.63,596,180921.9,0,18.6,6497.13,38,manual_review
22,43630.94,787,127305.46,2,2.7,3666.4,75,approved
22,43496.75,699,161655.0,3,2.2,3474.42,57,manual_review
53,168404.66,761,635697.72,2,18.7,13761.5,79,approved
44,191734.99,682,406636.14,3,6.3,16109.16,84,approved
51,157223.78,751,354576.38,4,16.5,13403.58,82,approved
54,97656.89,746,409840.78,2,8.9,8013.92,77,approved
36,32888.68,719,132004.69,2,11.1,2672.76,76,approved
57,196786.08,770,400261.56,3,25.6,15658.21,59,approved
44,64035.23,764,142386.27,1,11.4,5507.61,99,approved
45,58657.8,736,134866.79,0,12.4,4664.75,77,approved
29,43948.2,730,162004.05,2,3.4,3577.88,77,approved
34,61934.84,333,209755.81,2,8.1,5334.3,2,approved
57,46900.98,780,176627.36,3,17.8,4065.4,85,approved
34,82728.04,691,126742.13,0,10.5,7112.77,65,approved
29,33920.75,318,46304.79,1,7.7,2923.81,16,rejected
59,103685.38,750,358255.01,1,12.7,8388.66,84,approved
56,168295.4,849,451849.01,2,32.3,14672.09,100,approved
24,34423.65,819,167858.06,1,2.8,2928.78,92,approved
30,31154.34,437,64041.52,0,4.3,2681.19,42,rejected
32,73953.08,749,115140.61,1,10.0,6451.63,72,approved
57,60974.65,738,204115.4,1,36.8,5083.71,72,approved
64,72078.46,758,327806.31,3,18.1,5844.25,63,approved
43,157145.73,805,523583.26,3,11.5,12694.77,76,approved
62,158591.4,765,873858.12,2,15.1,13857.45,73,approved
61,61803.05,717,188362.36,1,35.8,5255.33,73,approved
32,196038.64,761,989463.56,2,9.0,15880.9,93,approved
28,65377.37,497,113792.13,0,5.4,5345.08,37,approved
23,62113.53,639,133659.41,1,2.1,5358.6,78,approved
52,173660.46,761,413209.35,2,26.7,15033.54,80,approved
57,166886.21,805,496125.79,2,29.4,14192.15,100,approved
33,54022.3,729,167105.72,1,6.8,4308.48,63,approved
59,90016.66,670,321892.73,0,19.4,7858.42,62,approved
44,193117.33,814,507311.26,2,13.4,15485.48,92,approved
41,153969.64,700,454513.38,0,21.4,12956.97,45,approved
30,54131.27,657,85636.88,3,7.0,4713.08,25,approved
39,82145.7,749,150661.77,0,18.7,6886.96,61,approved
28,38956.08,678,67865.44,0,6.9,3182.06,72,manual_review
34,36407.23,743,130273.28,1,7.0,2916.83,74,approved
29,74369.19,744,207768.72,1,5.8,6389.19,85,approved
23,35570.21,663,116112.85,1,4.1,2886.56,70,approved
28,28581.96,682,87321.22,3,5.9,2392.7,47,approved
61,98526.25,751,620312.16,1,36.2,7959.38,81,approved
63,84392.54,839,161948.5,0,32.2,7184.09,100,approved
25,61011.84,784,146141.75,2,2.8,5109.5,77,approved
58,166076.32,774,543039.14,0,28.7,13405.59,80,approved
35,61178.38,726,163703.35,1,11.1,5302.62,78,approved
29,34062.77,645,73755.96,2,6.7,2973.72,49,approved
23,37563.92,587,134511.89,1,3.0,3138.4,56,approved
55,62748.07,835,298512.35,2,21.7,5284.14,100,approved
44,94461.72,771,253059.16,1,22.8,7513.92,85,approved
64,84262.61,803,411784.89,1,20.8,6771.68,85,approved
22,41254.78,609,53251.01,4,2.1,3489.7,55,approved
40,44018.93,680,112199.51,1,7.6,3688.7,57,manual_review
30,56632.6,841,163511.54,3,3.8,4930.31,90,approved
26,72814.76,846,281696.04,2,1.3,5954.54,81,approved
52,99683.85,782,342172.72,3,13.0,8472.75,86,approved
48,87441.87,719,140378.22,2,19.0,7331.8,78,approved
25,32601.15,600,29835.29,2,6.8,2821.24,53,manual_review
46,50033.75,740,146907.79,3,16.8,4342.57,82,approved
61,146286.27,817,517398.96,2,34.5,12064.09,100,approved
39,34948.14,808,76574.18,1,8.5,2934.73,81,approved
53,182755.14,652,289436.7,1,29.6,15493.61,49,approved
28,29044.05,662,74984.78,1,6.9,2519.63,79,manual_review
62,104677.43,743,184811.76,2,21.5,8333.81,76,approved
33,137117.63,822,524862.6,4,7.5,11444.92,95,approved
29,31131.99,604,38561.88,0,5.5,2576.57,39,approved
64,69502.65,788,163515.13,1,37.2,5627.75,89,approved
31,152644.08,690,384539.8,0,9.4,13139.46,74,approved
37,25047.53,706,87113.0,1,7.2,2134.83,59,manual_review
58,58086.49,752,244677.42,2,21.1,4850.89,76,approved
27,69848.32,786,232295.46,1,5.0,5592.07,90,approved
32,44892.45,654,139422.29,0,8.5,3861.53,69,approved
42,78833.63,695,220388.91,3,16.6,6767.76,58,approved
29,43970.59,786,98798.21,4,6.9,3686.7,87,approved
63,50407.3,838,95253.98,2,21.7,4085.36,100,approved
60,104619.76,798,513178.91,0,33.5,8299.33,100,approved
51,49086.73,657,235074.01,1,16.5,4009.89,60,manual_review
63,57697.94,758,146850.32,3,28.8,4575.94,70,approved
60,133380.36,694,551530.79,1,20.0,10767.88,62,approved
47,59776.63,793,316119.66,1,11.0,4824.12,89,approved
40,56586.09,724,211366.5,1,14.7,4714.65,95,approved
33,64806.58,673,176323.56,1,10.5,5241.54,86,approved
23,25291.37,726,71998.36,4,2.9,2181.06,76,manual_review
58,187896.69,647,619800.85,2,15.4,15850.75,57,approved
24,36493.86,720,128001.94,4,3.7,2915.69,80,approved
60,176598.08,780,720434.78,3,13.1,15399.01,66,approved
42,27768.93,655,104307.79,3,11.0,2325.19,69,manual_review
32,26900.0,334,53399.71,1,6.9,2140.74,2,manual_review
64,58436.91,807,136052.34,0,27.2,5026.57,96,approved
49,177790.15,849,375608.86,4,16.6,14278.94,100,approved
45,67800.68,686,93357.01,1,10.9,5492.72,66,approved
32,73907.24,732,259625.11,2,10.2,5927.74,71,approved
24,64477.49,784,142508.44,4,3.5,5391.76,82,approved
29,34897.47,605,64329.81,2,1.5,3004.5,57,approved
35,54619.47,841,189588.28,3,8.5,4533.86,92,approved
56,66013.3,690,208026.27,2,23.5,5269.73,91,approved
59,94018.18,710,407987.95,2,26.0,7590.99,86,approved
50,51634.16,694,81988.63,3,15.5,4175.33,63,approved
43,111133.44,773,740712.71,1,21.3,9388.55,96,approved
65,146209.96,783,328902.02,0,17.5,12564.51,76,approved
36,72749.61,822,352968.87,1,9.8,6238.97,100,approved
59,137915.89,654,252130.37,1,18.2,11964.13,74,approved
60,80848.9,750,511141.86,3,27.6,6615.59,67,approved
25,44573.74,681,180724.75,2,3.9,3874.15,70,manual_review
58,66576.24,761,338158.74,3,29.1,5474.94,79,approved
63,61792.89,678,159160.38,4,39.9,5192.62,58,approved
24,37559.49,696,127196.32,3,0.9,3248.83,70,approved
55,69143.24,687,197567.76,0,24.5,5481.07,71,approved
47,78195.5,824,242134.39,3,18.7,6394.7,77,approved
61,181771.15,825,663836.25,0,29.3,15569.49,91,approved
54,122705.68,840,289394.52,0,21.2,10061.17,92,approved
54,107374.52,672,168980.3,4,26.8,8840.08,75,approved
55,103204.78,797,364704.33,2,10.6,8718.42,87,approved
54,125770.29,839,245834.48,4,17.1,10261.86,79,approved
49,105759.45,697,239078.33,0,17.0,8522.11,69,approved
31,55227.33,639,159921.47,0,6.5,4773.22,59,approved
40,63910.91,782,268206.24,0,7.7,5103.18,81,approved
46,45497.02,643,46827.1,3,21.5,3693.0,63,manual_review
43,77073.92,704,248737.57,0,13.3,6352.76,92,approved
24,28638.52,733,45580.75,3,4.7,2277.36,60,manual_review
27,41187.32,685,109581.19,3,3.4,3536.9,61,approved
49,142328.64,838,355557.12,2,14.3,11654.39,100,approved
33,55330.2,757,161648.14,0,12.3,4488.22,80,approved
59,53861.16,728,109429.01,2,31.7,4392.23,85,approved
62,65755.88,791,272232.05,1,8.3,5533.71,96,approved
43,187624.23,807,848949.77,4,15.3,15563.12,85,approved
62,52985.34,785,147813.04,3,18.0,4549.51,76,approved
28,44200.22,807,164788.91,2,5.4,3804.43,85,approved
32,66472.93,613,144719.34,0,10.2,5265.01,52,manual_review
65,86856.72,803,382451.44,1,28.8,7198.6,92,approved
29,51127.58,497,94034.48,0,6.9,4310.15,17,approved
64,173606.75,780,405469.65,1,38.9,14555.05,100,approved
38,136949.41,769,362330.48,1,9.2,11193.08,97,approved
45,138187.53,778,210165.79,1,27.0,11210.29,94,approved
43,40752.54,664,98999.87,2,7.8,3333.49,53,approved
59,149469.8,840,548860.69,3,12.1,11882.6,81,approved
23,31734.94,558,46703.51,3,2.6,2734.34,45,rejected
48,173149.78,805,556751.82,1,13.2,13910.05,92,approved
26,35406.79,737,63437.03,0,6.2,2868.13,79,approved
31,30209.37,481,43021.37,0,12.7,2451.13,48,approved
43,34338.08,310,144252.24,0,4.3,2845.77,0,rejected
22,39214.82,692,93454.36,0,2.9,3138.48,66,approved
29,31984.48,796,103143.21,1,7.2,2589.06,100,manual_review
36,54019.52,772,96479.92,3,14.4,4335.62,73,approved
30,78362.49,748,160421.74,0,6.4,6552.37,76,approved
51,177401.53,726,926425.03,5,18.3,14417.69,66,manual_review
64,82146.15,752,366902.63,0,39.1,6911.71,100,approved
44,44022.37,720,119668.73,2,9.4,3576.05,61,approved
41,54585.65,711,117704.83,1,14.7,4435.4,80,approved
25,47011.93,708,156187.34,4,6.6,3861.4,68,approved
32,29901.99,688,65497.44,1,12.1,2489.35,81,approved
55,175347.57,756,912832.53,1,15.2,15106.09,83,approved
56,65978.92,588,112553.15,2,37.7,5315.32,53,approved
35,58220.5,771,163883.03,1,8.9,4836.01,83,approved
33,44590.2,721,198477.85,1,10.5,3633.8,78,approved
55,175581.81,686,602989.97,2,24.8,14518.34,74,approved
33,26423.68,506,72274.81,1,10.1,2120.34,39,approved
24,62292.51,724,81351.39,2,3.7,5382.06,74,approved
56,169224.92,718,475876.13,2,22.5,13964.8,79,approved
27,79973.63,757,135805.16,2,5.2,6442.35,72,approved
56,153122.49,775,333636.5,1,30.6,12903.27,87,approved
55,168987.98,784,828257.82,0,21.9,14245.09,60,approved
61,122109.18,783,692903.99,4,28.9,10296.19,72,approved
58,74031.77,692,138422.84,1,36.0,6321.62,69,approved
